2022-07-16T10:39:38.44778904+08:00	INFO		startup						0	0		{"buildInfo":[{"Key":"project","Type":15,"Integer":0,"String":"https://github.com/d2jvkpn/go-web","Interface":null},{"Key":"version","Type":15,"Integer":0,"String":"0.1.0","Interface":null},{"Key":"goVersion","Type":15,"Integer":0,"String":"go1.18.4","Interface":null},{"Key":"buildTime","Type":15,"Integer":0,"String":"2022-07-16T10:39:36+08:00","Interface":null},{"Key":"gitBranch","Type":15,"Integer":0,"String":"dev","Interface":null},{"Key":"gitCommit","Type":15,"Integer":0,"String":"8b9e307c0424c3d8910996b39912b84e3b19426f","Interface":null},{"Key":"gitTime","Type":15,"Integer":0,"String":"2022-07-10T23:25:07+08:00","Interface":null},{"Key":"gitTreeState","Type":15,"Integer":0,"String":"dirty","Interface":null}],"parameters":{"addr":":8080","config":"configs/local.yaml","release":false}}
2022-07-16T10:39:45.805300416+08:00	INFO	127.0.0.1	api	d1332648-87cd-4575-b722-003e04b54921	GET	/api/open/hello			200	0		
2022-07-16T10:41:07.950155657+08:00	INFO		startup						0	0		{"buildInfo":[{"Key":"project","Type":15,"Integer":0,"String":"https://github.com/d2jvkpn/go-web","Interface":null},{"Key":"version","Type":15,"Integer":0,"String":"0.1.0","Interface":null},{"Key":"goVersion","Type":15,"Integer":0,"String":"go1.18.4","Interface":null},{"Key":"buildTime","Type":15,"Integer":0,"String":"2022-07-16T10:41:05+08:00","Interface":null},{"Key":"gitBranch","Type":15,"Integer":0,"String":"dev","Interface":null},{"Key":"gitCommit","Type":15,"Integer":0,"String":"8b9e307c0424c3d8910996b39912b84e3b19426f","Interface":null},{"Key":"gitTime","Type":15,"Integer":0,"String":"2022-07-10T23:25:07+08:00","Interface":null},{"Key":"gitTreeState","Type":15,"Integer":0,"String":"dirty","Interface":null}],"parameters":{"addr":":8080","config":"configs/local.yaml","release":false}}
2022-07-16T10:41:10.162881476+08:00	INFO	127.0.0.1	api	11950119-638f-4bc5-917a-533b75632091	GET	/api/open/hello			200	135		
